"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",45,"BGR","Bulgaria","34.7436",2023,"","National Statistical Institute","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",47,"CAN","Canada","33.7",2022,"","Statistics Canada","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",72,"DOM","Dominican Rep.","5.98098",2022,"","Oficina Nacional de Estadistica","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",73,"ESP","Spain","18.1",2021,"Result according to EUROSTAT calculation : https://ec.europa.eu/eurostat/cache/metadata/en/isoc_sk_dskl_i21_esmsip2.htm#indicator1711102502556","Instituto Nacional de Estadistica","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",73,"ESP","Spain","17.1895",2023,"Result according to EUROSTAT calculation : https://ec.europa.eu/eurostat/cache/metadata/en/isoc_sk_dskl_i21_esmsip2.htm#indicator1711102502556","Instituto Nacional de Estadistica","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",78,"FRA","France","21.7825",2023,"Calculated using the Joint Research Council of the European Commission Digital Skills Indicator (DSI) 2.0","Institut National de la Statistique et des Etudes Economiques","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",103,"HKG","Hong Kong, China","6.15264",2023,"Individuals who had used a personal computer in the last 12 months","Census and Statistics Department, Hong Kong Special Administrative Region, China","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",111,"ITA","Italy","24.2422",2023,"Calculated using the Joint Research Council of the European Commission Digital Skills Indicator (DSI) 2.0","Italian National Institute of Statistics","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",124,"JOR","Jordan","7.1276",2023,"","Ministry of Digital Economy and Entrepreneurship","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",128,"KOR","Korea (Rep. of)","23.875",2021,"","Ministry of Science and ICT","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",128,"KOR","Korea (Rep. of)","26.6778",2022,"","Ministry of Science and ICT","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",128,"KOR","Korea (Rep. of)","32.6842",2023,"","Ministry of Science and ICT","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",128,"KOR","Korea (Rep. of)","35.173",2024,"","Ministry of Science and ICT","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",148,"MYS","Malaysia","20.9635",2024,"","Department of Statistics","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",151,"MLT","Malta","24.2373",2023,"Result according to EUROSTAT calculation : https://ec.europa.eu/eurostat/cache/metadata/en/isoc_sk_dskl_i21_esmsip2.htm#indicator1711102502556","National Statistics Office","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",161,"MWI","Malawi","0.451442",2023,"","National Statistical Office of Malawi","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",176,"OMN","Oman","62.6043",2023,"","Ministry of Transport, Communications and Information Technology","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",202,"RUS","Russian Federation","9.54229",2023,"","Federal State Statistics Service of the Russian Federation","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",202,"RUS","Russian Federation","10.8218",2024,"","Federal State Statistics Service of the Russian Federation","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",203,"SWE","Sweden","3.22311",2021,"Result according to EUROSTAT calculation : https://ec.europa.eu/eurostat/cache/metadata/en/isoc_sk_dskl_i21_esmsip2.htm#indicator1711102502556","Statistics Sweden","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",203,"SWE","Sweden","3.32969",2023,"Result according to EUROSTAT calculation : https://ec.europa.eu/eurostat/cache/metadata/en/isoc_sk_dskl_i21_esmsip2.htm#indicator1711102502556","Statistics Sweden","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",214,"SGP","Singapore","12.3199",2024,"","Infocomm Media Development Authority","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",219,"CHE","Switzerland","22.1569",2021,"Result according to EUROSTAT calculation: https://ec.europa.eu/eurostat/cache/metadata/en/isoc_sk_dskl_i21_esmsip2.htm#indicator1711102502556","Swiss Federal Statistical Office","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",219,"CHE","Switzerland","20.5252",2023,"D: according to EUROSTAT variables definition and calculation","Swiss Federal Statistical Office","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",221,"SVN","Slovenia","30.2371",2021,"Based on Eurostat's methodology: https://ec.europa.eu/eurostat/cache/metadata/en/isoc_sk_dskl_i21_esmsip2.htm","Statistical Office of the Republic of Slovenia","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",221,"SVN","Slovenia","27.3633",2023,"Calculated using the Joint Research Council of the European Commission Digital Skills Indicator (DSI) 2.0","Statistical Office of the Republic of Slovenia","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",236,"TUR","Türkiye","11.5221",2021,"","Turkish Statistical Institute","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",236,"TUR","Türkiye","12.8728",2023,"","Turkish Statistical Institute","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",242,"URY","Uruguay","16.7135",2022,"","Instituto Nacional de Estadistica","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",242,"URY","Uruguay","26.5931",2024,"","Instituto Nacional de Estadistica","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",275,"BIH","Bosnia and Herzegovina","9.45864",2024,"","Agency for Statistics of Bosnia and Herzegovina","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",281,"SVK","Slovakia","32.6891",2021,"DSK2_SF - Digital Skills – SafetyList of conditions for DSK2_SF: MAPS_CWSC=1, MAPS_RPS=1, MAPS_RRGL=1, MAPS_LAP=1, MAPS_RAAD=1, PCOOK1=1  0 -If no condition from the following list is met, then 0 (no skills)  1 - If one or two conditions are met, then 1 (basic)  2 - If 3 or more conditions are met, then 2 (above basic)  9 - Not applicable (IU=Blank or IU ne 1)Individuals with basic communication and collaboration skillssum of IND_WGHT where (DSK2_SF=1)","Statistical Office of the Slovak Republic","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",281,"SVK","Slovakia","29.9134",2023,"DSK2_SF - Digital Skills – SafetyList of conditions for DSK2_SF: MAPS_CWSC=1, MAPS_RPS=1, MAPS_RRGL=1, MAPS_LAP=1, MAPS_RAAD=1, PCOOK1=1  0 -If no condition from the following list is met, then 0 (no skills)  1 - If one or two conditions are met, then 1 (basic)  2 - If 3 or more conditions are met, then 2 (above basic)  9 - Not applicable (IU=Blank or IU ne 1)Individuals with basic communication and collaboration skillssum of IND_WGHT where (DSK2_SF=1)","Statistical Office of the Slovak Republic","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",308,"PSE","State of Palestine","8.98967",2023,"","Palestinian Central Bureau of Statistics","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37372,"HHU781SF2_HHTotalIndividual","Individuals with above basic ICT skills in safety",,"%",18,"SAU","Saudi Arabia","75.45",2024,"Results are based on unweighted survey data using quota sampling","Communications, Space and Technology Commission","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37372,"HHU781SF2_HHTotalIndividual","Individuals with above basic ICT skills in safety",,"%",24,"AUT","Austria","52.2345",2021,"Eurostat’s Digital Skills Indicator is used to assess digital skills. Using a proxy concept, it is assumed that people who perform certain digital activities have the corresponding digital skills.The DSI sub-dimension ‘Safety’ consists of six activities. Here, one or two activities are required for a basic skill level and three or more activities are required for a above basic skill level.","Statistik Austria","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37372,"HHU781SF2_HHTotalIndividual","Individuals with above basic ICT skills in safety",,"%",24,"AUT","Austria","51.9359",2023,"Eurostat’s Digital Skills Indicator is used to assess digital skills. Using a proxy concept, it is assumed that people who perform certain digital activities have the corresponding digital skills.The DSI sub-dimension ‘Safety’ consists of six activities. Here, one or two activities are required for a basic skill level and three or more activities are required for a above basic skill level.","Statistik Austria","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37372,"HHU781SF2_HHTotalIndividual","Individuals with above basic ICT skills in safety",,"%",27,"BRA","Brazil","24.0722",2022,"","","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37372,"HHU781SF2_HHTotalIndividual","Individuals with above basic ICT skills in safety",,"%",27,"BRA","Brazil","27.3447",2023,"","NIC.br","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37372,"HHU781SF2_HHTotalIndividual","Individuals with above basic ICT skills in safety",,"%",27,"BRA","Brazil","26.3218",2024,"","Brazilian Institute of Geography and Statistics","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37372,"HHU781SF2_HHTotalIndividual","Individuals with above basic ICT skills in safety",,"%",30,"BEL","Belgium","66.3839",2023,"Calculated using the Joint Research Council of the European Commission Digital Skills Indicator (DSI) 2.0","Statbel (Directorate General Statistics - Statistics Belgium)","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37372,"HHU781SF2_HHTotalIndividual","Individuals with above basic ICT skills in safety",,"%",37,"BLR","Belarus","32.9106",2022,"In the last 12 months","National Statistical Committee of the Republic of Belarus (Belstat)","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37372,"HHU781SF2_HHTotalIndividual","Individuals with above basic ICT skills in safety",,"%",37,"BLR","Belarus","35.8131",2023,"in the last 12 months","National Statistical Committee of the Republic of Belarus (Belstat)","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37372,"HHU781SF2_HHTotalIndividual","Individuals with above basic ICT skills in safety",,"%",37,"BLR","Belarus","36.1751",2024,"in the last 12 months","National Statistical Committee of the Republic of Belarus (Belstat)","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37372,"HHU781SF2_HHTotalIndividual","Individuals with above basic ICT skills in safety",,"%",43,"BRN","Brunei Darussalam","60.2959",2022,"","Authority for Info-communications Technology Industry of Brunei Darussalam","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37372,"HHU781SF2_HHTotalIndividual","Individuals with above basic ICT skills in safety",,"%",45,"BGR","Bulgaria","17.743",2021,"Calculated using the Joint Research Council of the European Commission Digital Skills Indicator (DSI) 2.0","National Statistical Institute","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37372,"HHU781SF2_HHTotalIndividual","Individuals with above basic ICT skills in safety",,"%",45,"BGR","Bulgaria","16.0043",2023,"","National Statistical Institute","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
